Title	Lyrics	Value
Hymn to Indra (Gustav Holst)	"Who is he of lofty pow'r, Guardian of the Gods? Who supports the heavn's alone? He O men is Indra! When the mountains shake with fear, When the earth is quaking, Who is he that holds all fast? He O men is Indra! Who was the hero that heard our pray'rs? Who was the warrior thunder armed? He O men is Indra! is Indra. Who rush'd to the battle field, wrathfully? Who with fierce resistless might charged the foe? Who was he who smote the fiend down to earth Who with one blow slew him? He O men is Indra! Who released the captive clouds. Gave the dry land showers, Made the rivers freely flow? He O men is Indra! Who is he, the gen'rous one Who to those that worship Giveth strength and victory? He O men is Indra! Who is he whose name we call in the fight? Who doth make his worshippers conquerors? He the Bull, the Mighty One, Fierce and true, the Thunder arm'd, Lord of heav'n and Chief of Gods, He O men is Indra!"	0.871294647
Hymn to Manas (Gustav Holst)	"O thou who hast fled away To join the ranks of those that lie within the abode of Death O thou who hast fled away O'er lofty mountain peaks, Across the billows of the sea. O thou who hast fled away O thou who hast fled away To be united with the All that is and is to be."	0.566760684
Hymn to Music (Dudley Buck)	"O Art! O Art! thou holiest, thou holiest temple, thou holiest temple of earth; O Art! O Art! thou holiest, thou holiest temple of earth. Upon thy threshold kneeleth the master with hands silent folded, silent folded. The ivy twineth its branches, Coileth round thy columns fair, And drapeth in verdure thy arches above, And drapeth, in verdure thy arches above. Music awakes! Music awakes! Music awakes! The glorious swell of organ tones, The glorious swell of organ tones, Tubas and trumpets resounding; Tubas and trumpets resounding; The glorious swell of organ tones, Tubas and trumpets resounding, resounding, Loud tubas and trumpets resounding. Now breathing softly like a gentle, gentle flute, like a gentle, gentle flute to stars above, to stars above. Now rushing and roaring in tempest arising; Now rushing and roaring, in tempest arising, arising, like thunder it rolls, like thunder it rolls. Now rushing and roaring, in tempest arising, like thunder it rolls, like thunder it rolls, like thunder it rolls, like thunder it rolls; And the heart of man hears the tones so majestic, And from his eyes unbidden the tears are shed, Then rising in rapture all hopeful it soars To regions of glory on high. All this hath Music wrought, all this hath Music wrought, O Art, O glorious Art! O glorious Art!"	0.922203565
Hymn to Soma (Gustav Holst)	"The thoughts of men are manifold And diverse are their ways The doctor seeks the invalid The Brahman, one who prays. Flow on Indu, Flow ye on O holy stream We pour thee for Indra. La la la la la la La la la la la la La la la la, la, la. Flow on Indu, Flow ye on O holy stream We pour thee for Indra. A poet I, my dad's a leech, My mother grinds the corn In hope of winning wealth and fame We rise to work each morn. Flow on Indu, Flow ye on O holy stream We pour thee for Indra. La la la la a la La la la la la la La la la la la la. Flow on Indu, Flow ye on O holy stream We pour thee for Indra, for Indra We pour thee forth for Indra."	0.451274732
Hymn to the moon (Josiah Booth)	"Queen and hun- tress, chaste and fair, Now the sun has sunk, has sunk to sleep, Seated in thy silver chair, thy sil- ver chair, State in wonted man- ner keep, state in won- ted, state in wonted manner keep. Hesperus entreats thy light, en- treats thy light, Goddess, goddess ex- cellently bright. Earth, let not thy en- vious shade, Dare itself to in- ter- pose; Cynthia's shining orb was made, heer shining orb was made Heaven to clear when day did close, heaven to clear when day, when day did close. Bless us then with wished sight, with wish- ed sight, Goddess, goddess ex- cellently bright. Lay thy bow of pearl apart, And thy crystal shi- ning quiver; Give unto the fly- ing hart Space to breathe, how short so- ever, space to breathe, how short soever. Thou that mak'st a day of night, a day of night, Thou that mak'st a day of night, thou that mak'st a day of night, God- dess, god- dess, god- dess, goddess excellently bright, goddess, goddess ex- cellently bright."	0.732230385
I always beg (John Wilbye)	"I always beg, yet never am relieved, I always beg, yet never am re- lieved, I always beg, I always beg, I always beg, I always beg, yet never am re- lieved, I grieve, because my griefs are not believed, I grieve, because my griefs are not believed. I cry aloud in vain, my voice outstretched, my voice out- stretch- ed, And get but this, mine echo calls me wretched! mine echo calls me wretched, mine echo calls me wretched, mine echo calls me wretched."	0.008301561
I asked a thief (Barbara Rosen)	"I asked a thief to steal me a peach, he turned up his eyes. I asked a lithe lady to lie her down, holy and meek she cries. As soon as I^went an angel came. He winked at the thief and smiled at the dame and without one word spoke had a peach from the tree and twixt earnest and joke enjoyed the lady."	0.894805539
I care not for these ladies (Thomas Campion)	"I care not for these ladies That must be wooed and prayed: Give me kind Amarillis, The wanton country maid. Nature art disdaineth; Her be auty is her own. Her, when we court and kiss, She cries forsooth, let go, But we come where comfort is, She ne- ver will say no."	0.370026543
I fall and then I rise again (Michael East)	"I fall and then I rise again a- loft, I fall and then I rise again aloft, again aloft, I fall and then I rise again aloft, I sing and sigh, and all within astound, I slept on stones, although my bed be soft, I slept on stones, on stones, although my bed be soft, I climb full high, I climb full high, I climb full high, then tum- ble to the ground, then tum- ble to the ground, then tum- ble to the ground, thus my poor heart with Cupid's dart sore wounded, doth tire itself, doth tire itself, and thus sweet love is founded, and thus sweet love is founded, and thus sweet love is founded, is founded, and thus sweet love is founded."	0.860299456
I feign not friendship where I hate (Orlando Gibbons)	"I feign not friendship where I hate, I feign not friendship where I hate, I hate, I fawn not on the great for grace, I prize, I praise a mean estate, a mean es- tate, Ne yet too lofty, nor too base, Ne yet too lofty, nor too base, Ne yet too lofty, nor too base, too lof- ty, nor too base, This, this is all my choice, my cheer, my choice, my cheer, This, this is all my choice, my cheer, my choice, my cheer, A mind content and conscience clear, and conscience clear, A mind content and con- science clear, This, this is all my choice, my cheer, This, this is all my choice, my cheer, This, this is all my choice, my cheer, A mind content and conscience clear, and conscience clear, A mind content and con- science clear, A mind content and conscience clear, and conscience clear."	0.989961714
"I go before, my darling (Thomas Morley)"	"I goe before my darling, I goe before my darling, I goe before my darling, I goe before my dar ling, I goe before my darling, I goe before my daling, follow thou to the bowre in the close alley, ther wee will together, sweetly kisse each eyther, and like two wantons, dally dally dally dally dally dally dally, dally dally dally dally dally dally dally dally, ther wee will together sweetly kisse each eyther, and like two wantons, dally dally dally dally dally dally dally dally dally daly dally dally dally."	0.752370593
I have ere this time heard (Thomas Whythorne)	"I have ere this time heard many one say: Take time while time is, for time will away. Lest they be far off when they would be sped. I have ere this time heard many one say: Take time while time is, for time will away."	0.725552007
I heard the bells on Christmas Day (Leanne Daharja Veitch)	"I heard the bells on Christmas Day, Their old, familiar carols play, And wild and sweet the words re=peat Of peace on earth, good will to men. I^thought how as the day had come the bellfries of all Christendom Had rolled along th'unbroken song of peace on earth good will to men. Till ringing sing ing on its way the world re volved from night to day, A voice, a chime, a chant sublime Ofpeace on earth good will to men. Then pealed the bells more loud^and deep: ""God is not dead, nor doth He sleep; The wrong shall fail, the right prevail, With peace on earth goodwill to men."""	0.893472247
I heard three virgins (Michael East)	"I heard three virgins sweetly singing, sweetly singing, sweetly singing, sweetly sweetly singing, and for the Muses them reput- ed, and for the Muses them reputed, and for the Muses them reputed, such sweetness from their lips, such sweetness from their lips, such sweetness such sweetness from their lips was springing, was springing, was springing, was springing, was springing, But straight their number that confuted, their number that confuted. Then looking better on their faces, then looking better on their faces, I found, I found they were the lovely Graces, they were the lovely Gra- ces, they were the lovely Gra- ces."	0.703119892
I joy not in no earthly bliss (William Byrd)	"I joy not in no earthly bliss, I force not Crœsus�?wealth a straw: For care I know not what it is, I fear not Fortune’s fatal law. My mind is such as may not move: For beauty bright nor force of love. My mind is such as may not move: For beauty bright nor force of love."	0.871951613
I languish to complain me (John Bennet)	"I lan- guish to complain me, I languish to complain me, With ghastly grief torment- ed, I stand amaz'd, amaz'd to see you discontented, to see you discontented, Bet- ter I hold my peace and stop my breath, Than cause my sorrows to increase, Bet- ter I held my peace, hold my peace, Than cause my sorrows to increase, than cause my sorrows to increase, and work my death."	0.06963593
I love my love in the morning (George Benjamin Allen)	"I love my love in the morning, For she like morn is fair, is fair, Her blushing cheek, Its crimson streak, It clouds her golden hair; Her glance, its beams so soft and kind, Her tears, its dewy showers, And her voice the tender whisp'ring wind, That stirs the ear- ly bowers. Oh! I love my love in the morning, For she like morn is fair. I love my love in the morning, I love my love at noon, at noon, For she is bright as the Lord of light, Yet mild as Autumn's moon. Her beauty is my bosom's sun, Her faith my fost'ring shade, And I will love my darling one Till even the sun shall fade. Oh! I love my love in the morning, I love my love at noon. I love my love in the morning, I love my love at even, at even, Her smile's soft play is like the ray That lights the western heaven: I loved her when the sun was high, I loved her when he rose, Yes, but best of all when evening's sigh Was murm'ring at its close. Oh! I love my love in the morning, I love my love at even."	0.999978796
